id,education,marriage,income,is_local,apply_amount,overdue_amount,credit_amount,overdue_months,overdue_number,extened_number,advanced_number,state
9098,1,1,5,0,10000,0,200000,4,0,0,0,0
9099,1,1,7,0,3695,0,431695,2,0,0,0,0
9100,1,1,4,1,800,0,29100,0,0,0,0,0
9101,1,1,4,0,8000,0,17600,0,0,0,0,0
9102,2,3,7,1,2000,0,205700,0,0,0,0,0
9103,1,2,3,0,0,0,0,0,0,0,0,0
9104,2,1,6,0,0,0,0,3,0,0,0,0
9105,1,2,6,0,1000,0,22000,16,0,0,0,0
9106,1,3,4,1,2198,0,2198,0,0,0,0,0
9107,1,1,4,1,666,0,342935,5,0,0,0,0
9108,2,1,4,1,400,0,327300,14,1,0,0,0
9109,2,3,3,1,3000,0,13500,1,0,0,0,1
9110,1,1,3,0,1399,0,33444,1,0,0,0,0
9111,1,1,3,1,500,193,8300,1,0,0,0,0
9112,2,1,5,0,20000,0,728600,2,1,0,0,0
9113,1,1,4,0,30000,0,290000,0,0,0,0,0
9114,2,1,4,1,0,0,0,0,0,0,0,0
9115,1,1,2,0,6000,0,100000,3,0,0,0,0
9116,1,1,3,1,900,0,142778,1,0,0,0,1
9117,2,2,3,1,1000,0,4000,0,1,0,0,1
9118,1,1,4,1,3850,0,33850,0,0,0,0,0
9119,1,1,4,1,3000,0,3000,0,0,0,0,0
9120,1,2,2,0,0,0,0,1,0,0,0,0
9121,1,1,6,1,1000,0,1000,0,0,0,0,1
9122,1,1,3,1,1992,0,260000,8,1,0,0,0
9123,2,1,5,1,100,199,36800,12,0,0,0,0
9124,1,1,4,0,1390,0,1820,5,0,0,0,1
9125,1,3,2,1,2958,0,19639,0,0,0,0,0
9126,1,2,2,1,2000,0,11000,0,0,0,0,1
9127,1,2,4,1,100000,0,0,0,0,0,0,0
9128,1,1,3,1,2000,0,2000,22,0,0,0,0
9129,2,2,4,0,5000,0,52000,0,1,0,0,0
9130,2,1,4,1,2000,0,2000,10,2,0,0,0
9131,1,1,3,1,0,0,0,16,0,0,0,0
9132,2,2,4,0,1400,0,5500,22,0,0,0,0
9133,1,2,2,1,800,0,64956,0,0,0,0,0
9134,2,1,4,0,273,0,104173,20,0,0,0,0
9135,1,1,3,1,5984,0,35984,15,0,0,0,0
9136,1,2,3,0,0,0,0,1,0,0,0,0
9137,1,1,3,1,1000,0,408249,0,1,0,0,1
9138,1,1,3,0,0,0,0,0,0,0,0,0
9139,1,1,4,0,920,0,165767,0,0,0,0,0
9140,1,1,3,1,1100,0,10088,10,1,0,0,0
9141,2,1,5,0,6000,0,0,0,0,0,0,0
9142,1,2,3,0,690,0,48402,5,0,0,0,0
9143,1,1,7,1,4300,0,194300,1,0,0,0,1
9144,1,1,4,1,1600,0,2305,4,0,0,0,0
9145,1,1,4,1,2199,0,52199,0,0,0,0,0
9146,1,2,3,0,500,0,57354,0,0,0,0,0
9147,1,1,3,0,10000,0,31000,10,0,0,0,0
9148,1,1,4,1,2398,0,178499,0,0,0,0,0
9149,2,1,4,0,1092,0,34616,9,4,0,0,1
9150,1,1,4,1,500,0,32600,11,0,0,0,0
9151,1,1,3,1,5500,0,89000,21,0,0,0,0
9152,1,1,3,1,1500,0,28286,8,0,0,0,0
9153,1,1,4,1,60000,0,0,0,0,0,0,0
9154,1,2,2,0,2000,0,6000,0,0,0,0,0
9155,1,1,2,0,515,0,48515,0,0,0,0,1
9156,1,1,4,1,1000,0,7768,20,0,0,0,0
9157,2,3,6,1,5000,0,5000,14,0,0,0,0
9158,1,1,4,0,200000,0,0,0,0,0,0,0
9159,1,3,6,0,3500,0,200000,0,0,0,0,0
9160,1,1,4,1,5000,0,30000,7,0,0,0,0
9161,1,1,2,0,0,0,0,0,0,0,0,0
9162,1,2,3,1,2000,0,49000,6,0,0,0,0
9163,1,2,3,0,500,0,29670,0,0,0,0,0
9164,2,1,4,1,10000,0,354900,0,0,0,0,0
9165,1,2,3,0,500,0,23000,6,0,0,0,0
9166,2,2,3,1,9800,0,0,2,1,0,0,0
9167,1,1,7,1,2299,0,2299,0,0,0,0,0
9168,1,1,3,0,955,0,87600,0,1,0,0,0
9169,1,1,3,1,500,0,2019,14,0,0,0,0
9170,1,1,4,1,2500,0,195500,0,0,0,0,0
9171,1,1,4,1,3000,0,17766,14,0,0,0,0
9172,1,1,3,1,600,0,18599,2,0,0,0,1
9173,1,1,4,1,500,0,939224,4,2,0,0,0
9174,1,2,2,0,5000,0,140000,0,1,0,0,0
9175,2,1,4,1,5500,0,50500,10,6,0,0,0
9177,4,1,3,1,1300,0,420300,0,0,0,0,0
9178,1,1,4,1,1999,0,1999,29,0,0,0,0
9179,1,2,2,1,998,0,0,0,0,0,0,0
9180,2,1,5,0,4500,0,25500,17,0,0,0,0
9181,1,2,4,0,1105,0,6105,0,0,0,0,0
9182,2,2,3,0,500,0,179815,20,0,0,0,0
9183,1,1,3,1,2950,0,147000,0,0,0,0,0
9184,1,2,3,0,0,0,0,11,0,0,0,1
9185,1,1,3,0,0,0,0,1,0,0,0,1
9186,1,3,2,0,4626,0,31152,1,1,0,0,0
9187,1,2,3,1,10000,0,23000,0,1,0,0,0
9188,2,1,3,1,20000,0,580000,0,0,0,0,0
9189,2,3,4,1,1803,0,1803,34,2,0,0,0
9190,1,2,3,1,1700,0,1700,0,0,0,0,0
9191,1,1,4,0,1899,0,47468,0,0,0,0,0
9192,1,1,7,1,1000,0,9399,0,1,0,0,0
9193,2,1,4,1,8000,0,198000,10,0,0,0,0
9194,1,1,4,0,2000,0,2000,0,0,0,0,0
9195,2,1,2,1,1000,0,16900,14,0,0,0,0
9196,2,1,2,1,500,0,5800,1,0,0,0,0
9197,1,1,3,0,0,0,0,2,0,0,0,0
9198,1,1,3,0,3000,0,88939,1,0,0,0,0
9199,1,1,4,0,910,0,3410,13,0,0,0,0
9200,1,1,3,1,0,0,0,0,0,0,0,0
9201,1,2,2,1,700,0,323432,0,1,0,0,0
9202,2,2,4,0,1000,0,60500,0,0,0,0,0
9203,2,1,5,0,1300,0,458547,6,4,0,0,0
9204,1,1,4,0,1000,0,13000,0,0,0,0,0
9205,2,2,3,0,0,0,0,3,0,0,0,0
9206,1,2,3,1,6000,0,6000,4,0,0,0,0
9207,1,1,3,0,2000,0,2000,19,0,0,0,0
9208,4,1,4,0,10000,0,0,0,0,0,0,0
9209,1,2,2,1,815,0,49615,0,0,0,0,0
9210,1,2,4,0,0,0,0,0,0,0,0,0
9211,1,1,5,1,449,0,28200,17,5,0,0,0
9212,1,1,3,1,100,0,13579,0,0,0,0,0
9213,1,1,3,1,1200,0,438700,0,0,0,0,0
9214,1,1,3,0,500,0,1000,0,0,0,0,0
9215,1,1,4,1,200,0,386108,11,2,0,0,0
9216,1,2,4,1,500,0,6968,0,0,0,0,1
9217,2,1,3,1,1000,0,26557,0,1,0,0,0
9218,1,1,4,1,1200,0,155000,12,0,0,0,0
9219,1,2,3,1,0,0,0,24,0,0,0,0
9220,1,1,3,0,0,0,0,0,0,0,0,0
9221,1,1,3,0,3900,0,239900,2,2,0,0,0
9222,2,2,3,1,1000,0,19135,0,0,0,0,0
9223,1,1,2,1,1100,0,0,1,0,0,0,0
9224,1,2,5,0,1000,0,25100,3,3,0,0,0
9225,1,1,2,1,1200,0,5500,0,0,0,0,0
9226,1,2,3,0,2270,0,23370,6,0,0,0,0
9227,1,2,5,0,5000,0,5000,0,0,0,0,0
9228,1,1,3,1,2000,0,2000,20,0,0,0,0
9229,1,2,1,1,3750,0,3750,0,0,0,0,0
9230,1,1,2,0,1000,0,10000,0,0,0,0,0
9231,1,1,3,1,30000,0,0,0,0,0,0,0
9232,1,2,3,1,851,0,26900,7,0,0,0,0
9233,2,2,3,1,999,0,133999,0,0,0,0,0
9234,2,2,4,0,3000,0,18600,0,0,0,0,0
9235,1,1,4,0,1644,0,113352,0,0,0,0,0
9236,1,1,4,1,0,0,0,5,0,0,0,0
9237,1,2,3,0,14300,0,14300,0,0,0,0,0
9239,2,1,4,0,0,0,0,18,0,0,0,0
9240,1,2,3,1,600,0,27820,2,0,0,0,0
9241,1,1,4,1,500,0,86946,18,0,0,0,0
9242,1,1,3,0,2500,0,93500,3,0,0,0,0
9243,1,2,3,1,0,0,0,0,0,0,0,0
9244,1,2,3,0,526,0,36773,0,0,0,0,0
9245,1,2,3,1,500,0,5500,0,0,0,0,0
9246,1,3,3,1,1200,0,28700,2,0,0,0,0
9247,4,1,4,1,127,0,25100,0,0,0,0,0
9248,1,2,3,1,500,0,27774,12,0,0,0,0
9249,1,1,3,1,47600,0,47600,0,0,0,0,0
9250,1,1,5,0,4000,0,11500,15,0,0,0,0
9251,1,1,3,1,0,0,0,3,0,0,0,0
9252,2,1,4,1,224800,0,490000,0,0,0,0,0
9253,1,1,3,0,3800,0,3800,0,0,0,0,0
9254,2,1,4,0,0,0,0,5,0,0,0,0
9255,1,1,4,0,1000,0,23500,0,0,0,0,0
9256,1,1,3,0,5688,0,5688,0,0,0,0,0
9257,1,1,4,1,604,0,16370,1,0,0,0,0
9258,1,1,3,0,1300,0,2500,2,0,0,0,0
9259,1,2,3,0,0,0,0,1,0,0,0,0
9260,2,1,4,1,3000,0,3000,26,0,0,0,0
9261,2,2,4,0,1500,0,16166,6,0,0,0,0
9262,1,1,2,0,0,0,0,0,0,0,0,0
9263,1,1,3,0,2000,0,13988,0,0,0,0,0
9264,2,1,6,1,499,0,0,1,0,0,0,0
9265,1,2,4,0,2496,0,19501,28,1,0,0,0
9266,2,1,4,1,400000,0,0,40,0,0,0,0
9267,1,1,3,0,1200,0,14800,3,1,0,0,0
9268,1,1,4,1,8000,0,8000,0,0,0,0,0
9269,1,3,4,1,168,0,55136,0,0,0,0,0
9270,2,1,3,1,150,0,37494,17,0,0,0,0
9271,2,2,3,1,7000,0,7000,2,0,0,0,0
9272,1,2,4,1,1000,0,3000,8,0,0,0,0
9273,2,2,2,0,900,0,75575,0,0,0,0,0
9275,1,1,3,0,149,0,210218,9,0,0,0,0
9276,2,1,5,0,8000,0,67000,3,0,0,0,0
9277,1,1,3,1,4145,0,4145,1,0,0,0,1
9278,1,1,3,0,2500,0,38600,5,0,0,0,0
9279,1,1,3,1,300000,0,300000,1,0,0,0,0
9280,1,1,3,1,2000,0,741000,2,1,0,0,0
9281,2,2,2,0,1200,0,32622,7,1,0,0,0
9282,2,2,3,1,20000,0,20000,0,0,0,0,0
9283,2,3,4,0,698,0,128685,11,0,0,0,0
9284,1,2,4,1,500,0,37774,5,0,0,0,1
9285,2,2,3,1,500,0,8000,0,0,0,0,0
9286,1,1,4,1,0,0,0,0,0,0,0,0
9287,1,2,2,1,500,0,39737,10,0,0,0,0
9288,1,2,3,1,910,0,4700,0,0,0,0,0
9289,1,2,3,0,3000,0,16000,8,0,0,0,0
9290,1,2,4,0,16500,0,197480,1,0,0,0,0
9291,1,2,2,1,8000,0,8000,1,0,0,0,1
9292,2,1,7,1,11200,0,32200,0,0,0,0,0
9293,2,1,4,0,2500,0,240500,11,1,0,0,0
9294,1,1,3,1,2000,0,2000,1,0,0,0,0
9295,1,1,3,0,925,0,901295,4,0,0,0,0
9296,1,1,3,1,1500,0,1500,6,0,0,0,0
9297,1,1,3,1,10000,0,10000,11,0,0,0,0
9298,1,2,2,0,455,0,1000,0,1,0,0,1
9299,1,1,5,0,49000,0,0,0,0,0,0,0
9300,1,2,3,1,700,0,67644,0,0,0,0,0
9301,2,1,4,0,1500,0,7500,5,1,0,0,0
9302,2,1,3,1,3000,0,64000,0,0,0,0,1
9303,1,1,4,1,444,0,11432,1,0,0,0,0
9304,1,2,2,0,1456,0,17100,34,0,0,0,1
9305,1,2,3,0,300,0,21999,0,0,0,0,0
9306,1,3,3,0,0,0,0,0,0,0,0,0
9307,1,1,4,1,3000,0,23000,2,0,0,0,0
9308,1,2,3,0,3600,0,127600,3,0,0,0,0
9309,1,2,3,1,455000,0,455000,0,0,0,0,0
9310,1,2,3,1,850,0,269842,0,0,0,0,0
9311,1,2,2,1,0,0,0,1,0,0,0,1
9312,1,1,3,1,3000,0,3000,0,0,0,0,1
9313,1,1,4,1,500,0,26298,12,1,0,0,0
9314,1,1,3,1,2000,0,2000,6,0,0,0,0
9315,1,1,6,1,416000,0,416000,16,1,0,0,0
9316,2,1,4,1,0,0,0,0,0,0,0,0
9317,1,1,3,0,2500,0,22500,4,1,0,0,1
9318,1,1,3,1,500,0,33300,20,3,0,0,0
9319,1,1,4,1,4550,0,86080,0,0,0,0,0
9320,2,2,3,1,2900,0,7800,1,0,0,0,0
9321,1,3,4,0,1500,0,9000,5,0,0,0,1
9322,1,2,2,1,1900,0,1900,0,0,0,0,1
9323,1,1,3,1,2200,0,300700,5,2,0,0,0
9324,1,1,5,1,250000,0,250000,0,0,0,0,1
9325,1,1,4,0,1000,0,10500,0,0,0,0,0
9326,2,1,4,1,1274,0,0,10,0,0,0,0
9327,4,1,5,0,1500,0,69500,0,0,0,0,0
9328,2,1,2,1,1100,0,28129,24,1,0,0,0
9329,1,1,7,1,2499,0,52499,0,0,0,0,0
9330,1,1,2,1,919,0,4074,0,0,0,0,0
9331,1,2,3,1,579,0,85191,6,0,0,0,0
9332,1,2,3,0,1000,0,15502,0,2,0,0,0
9333,2,1,5,1,0,0,0,4,0,0,0,0
9334,1,2,6,1,100000,0,350000,0,0,0,0,0
9335,1,1,3,1,1000,0,1400,11,0,0,0,0
9336,1,2,3,0,1000,0,45300,1,0,0,0,0
9337,1,1,5,1,5000,0,5000,1,0,0,0,0
9338,1,2,2,1,500,0,2500,6,0,0,0,0
9339,1,2,3,0,1106,0,18100,0,0,0,0,1
9340,1,1,4,1,4,0,10450,47,34,0,0,0
9341,1,1,3,1,1000,0,13300,0,0,0,0,1
9342,1,1,4,1,3888,0,20000,0,0,0,0,0
9343,1,2,4,1,3000,0,0,0,0,0,0,0
9344,1,1,4,0,2098,0,2098,1,0,0,0,0
9345,1,1,4,1,1200,0,49310,2,0,0,0,0
9346,2,2,6,0,1500,0,19800,0,0,0,0,0
9347,1,1,4,1,11000,0,24500,24,0,0,0,0
9348,1,1,4,0,1500,0,20488,12,0,0,0,0
9349,1,2,3,1,10000,0,279600,0,2,0,0,0
9350,1,2,3,1,0,0,0,0,0,0,0,0
9351,2,2,4,0,999,0,79700,1,0,0,0,0
9352,1,1,4,0,2100,0,14899,0,0,0,0,0
9353,1,1,3,0,2449,0,2449,11,0,0,0,1
9354,2,1,3,1,1400,0,10400,29,0,0,0,0
9355,1,2,5,1,2223,0,0,4,0,0,0,0
9356,1,1,3,1,0,0,0,0,0,0,0,0
9357,1,1,4,1,0,0,0,9,0,0,0,0
9358,1,1,4,1,2000,0,22299,0,0,0,0,0
9359,1,1,3,0,2500,0,2500,2,0,0,0,0
9360,2,1,3,1,500,0,12441,0,0,0,0,0
9361,2,2,4,0,1121,0,421921,0,0,0,0,0
9362,1,2,2,1,168,0,603000,0,0,0,0,0
9363,1,1,3,1,1000,0,4878,0,0,0,0,0
9364,2,2,4,0,1136,0,12583,17,0,0,0,0
9365,2,2,3,1,2000,0,2000,11,0,0,0,0
9366,1,2,3,0,600,0,12553,0,0,0,0,0
9367,1,1,4,1,2580,0,38649,23,2,0,0,0
9368,1,1,4,0,910,0,6710,4,0,0,0,0
9369,1,1,4,0,3200,0,93200,0,0,0,0,0
9370,1,2,3,0,700,0,474700,1,0,0,0,1
9371,1,1,4,0,50000,0,0,1,1,0,0,1
9372,4,2,5,0,15000,0,15000,3,0,0,0,0
9373,1,1,3,1,0,0,0,0,0,0,0,0
9374,1,1,3,1,1999,0,1999,0,0,0,0,0
9375,1,1,5,0,30000,0,530000,2,1,0,0,0
9376,2,2,4,0,22,0,37623,9,0,0,0,0
9377,1,1,7,1,2000,0,639000,0,0,0,0,0
9378,1,1,4,0,1666,0,135666,6,1,0,0,0
9379,1,2,3,1,0,0,0,24,0,0,0,0
9380,3,2,4,0,2300,0,2300,0,0,0,0,0
9381,1,1,4,1,4000,0,68215,0,0,0,0,0
9382,1,1,6,0,0,0,0,11,0,0,0,0
9383,1,1,2,0,2000,0,6000,2,0,0,0,0
9384,1,1,3,0,537,0,24499,0,0,0,0,0
9385,1,1,6,1,0,0,0,0,0,0,0,0
9386,1,2,3,1,1000,0,41400,0,0,0,0,0
9387,4,1,4,1,4000,0,32100,0,0,0,0,0
9388,1,1,3,1,6400,0,546400,2,0,0,0,0
9389,1,1,3,1,0,0,0,1,0,0,0,0
9390,1,1,6,1,0,0,0,3,0,0,0,0
9391,1,1,4,1,114,0,18048,0,0,0,0,0
9392,1,1,3,0,1349,0,11149,11,1,0,0,0
9393,1,1,4,0,2500,0,2500,8,0,0,0,0
9394,2,2,2,1,400000,197,400000,1,0,0,0,0
9395,1,1,2,1,0,0,0,5,0,0,0,0
9396,1,2,2,1,1200,0,18500,0,0,0,0,0
9397,2,1,5,0,1000,0,594721,0,0,0,0,0
9398,1,1,4,1,0,0,0,5,0,0,0,0
9399,1,2,2,0,0,0,0,0,0,0,0,1
9400,1,1,4,0,500,0,2600,7,0,0,0,0
9401,2,2,4,1,4700,0,13700,0,0,0,0,0
9402,1,1,4,1,500,0,7035,1,0,0,0,0
9403,2,1,4,0,4000,0,31527,6,0,0,0,1
9404,1,3,3,0,10000,0,189000,0,0,0,0,0
9405,2,1,3,0,20000,0,360000,9,1,0,0,0
9406,1,1,4,1,2000,0,787620,11,5,0,0,0
9407,2,1,4,1,2000,0,83500,3,0,0,0,0
9408,1,1,3,1,0,0,0,0,0,0,0,0
9409,1,1,4,1,500,0,20469,0,0,0,0,0
9410,1,1,2,1,45000,0,0,0,0,0,0,0
9411,1,1,3,0,10000,0,105900,3,1,0,0,0
9412,2,1,5,1,529,0,30272,0,0,0,0,0
9413,2,2,7,0,1200,0,36762,6,2,0,0,0
9414,4,1,5,1,18000,0,368000,8,1,0,0,0
9415,1,1,3,0,21000,0,0,6,0,0,0,0
9416,2,2,3,0,2500,0,15500,1,0,0,0,0
9417,1,2,4,0,3500,0,288197,1,2,0,0,0
9418,1,1,3,0,3000,0,6500,1,0,0,0,0
9419,2,2,4,0,1500,0,909500,7,0,0,0,0
9420,2,1,5,0,10000,0,37000,5,1,0,0,0
9421,2,1,4,1,1000,0,3288,7,1,0,0,0
9422,1,2,2,1,0,0,0,0,0,0,0,0
9423,1,1,2,1,30000,0,30000,0,1,0,0,0
9424,2,1,5,0,9500,0,49500,7,0,0,0,0
9425,1,2,3,1,1200,0,1200,10,2,0,0,1
9426,2,2,3,0,698,0,353201,3,1,0,0,0
9427,1,2,3,0,500,0,4503,10,1,0,0,0
9428,1,1,6,0,7000,3,7000,7,0,0,0,0
9429,1,2,4,0,1000,0,13200,11,0,0,0,0
9430,1,2,3,1,4000,0,545000,1,1,0,0,0
9431,1,1,3,0,7400,0,7400,0,0,0,0,0
9432,1,1,3,1,1800,0,0,0,2,0,0,1
9433,2,1,4,0,0,0,0,1,0,0,0,0
9434,1,1,4,1,2000,0,32000,0,0,0,0,0
9435,1,1,4,1,600,0,125100,2,0,0,0,0
9436,1,1,2,1,999,0,35899,1,2,0,0,0
9437,1,1,4,0,11200,0,11200,0,0,0,0,0
9438,1,2,3,1,1500,0,8499,3,0,0,0,0
9439,1,1,3,0,150000,0,0,8,0,0,0,0
9440,1,1,4,0,2800,0,7800,0,0,0,0,0
9441,1,1,4,1,130000,0,0,0,0,0,0,0
9442,3,1,5,1,500,0,20900,1,0,0,0,1
9443,1,1,4,1,900,0,37363,22,0,0,0,0
9444,1,1,4,0,500,0,504225,0,0,0,0,0
9445,1,1,2,1,220000,0,220000,1,1,0,0,0
9446,1,1,3,1,4500,0,7000,0,0,0,0,0
9447,1,1,3,0,8000,0,20000,1,2,0,0,0
9448,1,2,2,1,5500,0,11000,12,1,0,0,1
9449,1,1,3,1,1500,0,26300,0,0,0,0,0
9450,1,2,3,0,2300,0,35580,0,0,0,0,0
9451,1,1,3,0,0,0,0,0,0,0,0,0
9452,1,2,2,1,500,0,0,3,0,0,0,0
9453,1,1,3,0,0,0,0,0,0,0,0,0
9454,2,1,4,1,2000,0,2000,17,0,0,0,0
9455,1,1,4,1,168,0,75984,0,0,0,0,0
9456,2,2,3,1,500,0,68902,3,0,0,0,0
9457,1,1,4,0,800,0,800,20,2,0,0,0
9458,1,2,3,1,500,0,5916,8,0,0,0,0
9459,1,2,3,0,500,0,17337,0,0,0,0,0
9460,1,2,4,0,0,0,0,23,0,0,0,0
9461,1,2,3,0,100000,0,0,6,0,0,0,0
9462,4,1,3,0,22000,0,22000,2,0,0,0,0
9463,2,3,3,0,30000,0,86000,5,0,0,0,0
9464,1,2,3,0,0,0,0,31,0,0,0,0
9465,1,1,4,0,300,0,47300,0,0,0,0,1
9466,1,1,3,0,3324,0,390824,32,0,0,0,0
9467,1,1,4,0,1000,0,1000,1,1,0,0,1
9468,1,1,3,1,500,0,5800,1,0,0,0,0
9469,2,2,3,1,15000,0,64000,0,1,0,0,0
9470,1,2,3,0,1001,0,18000,0,0,0,0,0
9471,1,1,4,1,2000,0,29600,23,0,0,0,0
9472,1,1,4,1,690,0,2000,0,0,0,0,0
9473,2,1,4,1,5000,0,32500,2,0,0,0,0
9474,2,1,3,1,2000,0,18500,4,0,0,0,0
9475,1,3,3,0,3000,0,262500,0,0,0,0,0
9476,2,2,4,0,5000,0,17078,43,0,0,0,0
9477,1,1,3,1,1000,0,11500,0,0,0,0,0
9478,2,1,3,0,0,0,0,0,0,0,0,0
9479,1,1,3,1,2000,0,212000,1,0,0,0,0
9480,1,2,3,1,1400,0,1400,0,0,0,0,0
9481,1,1,3,0,1000,0,1000,22,0,0,0,0
9482,1,2,3,0,0,0,0,0,0,0,0,0
9483,1,1,3,1,3000,0,3000,0,0,0,0,1
9484,1,1,4,0,2000,0,30300,0,0,0,0,0
9485,1,1,4,1,69,0,44250,31,0,0,0,0
9486,2,3,3,0,1000,0,224899,1,0,0,0,0
9487,1,1,3,1,1798,0,3798,10,0,0,0,0
9488,1,1,2,1,5000,0,38600,3,1,0,0,1
9489,1,1,3,1,7000,0,51700,0,0,0,0,0
9490,1,2,3,0,168,0,129800,0,1,0,0,0
9491,1,1,3,1,3039,0,6821,3,0,1,0,0
9492,1,1,4,1,1700,0,37700,6,0,0,0,0
9493,1,1,3,1,4500,0,4500,0,0,0,0,0
9494,1,1,3,0,1900,0,23900,0,1,0,0,0
9495,1,1,3,0,6500,0,6500,13,1,0,0,0
9496,2,2,3,0,1972,0,403472,3,1,0,0,1
9497,1,1,4,1,1000,0,390000,2,1,0,0,0
9498,1,1,3,1,884,0,74884,0,0,0,0,1
9499,1,2,3,0,522,0,27163,5,0,0,0,0
9500,1,2,3,1,1900,0,22554,4,0,0,0,0
9501,4,1,3,0,30,0,110000,1,0,0,0,0
9502,1,2,3,0,500,0,6900,1,0,0,0,0
9503,2,1,5,1,92000,0,0,4,0,0,0,0
9504,1,1,3,0,0,0,0,0,0,0,0,0
9505,1,1,3,1,0,0,0,0,0,0,0,0
9506,1,1,3,1,8000,0,296792,0,1,0,0,0
9507,1,1,3,1,10000,0,28000,4,1,0,0,0
9508,2,1,4,0,1599,0,17599,0,0,0,0,0
9509,1,1,3,1,0,0,0,0,0,0,0,0
9510,1,1,3,1,1514,0,49514,0,0,0,0,0
9511,1,1,7,1,2079,0,117900,0,0,0,0,0
9512,1,1,4,0,99200,0,400000,6,1,0,0,0
9513,1,1,3,1,2600,0,2600,18,1,0,0,0
9514,1,2,3,0,500,0,19297,7,0,0,0,0
9515,1,1,5,0,600,0,20238,0,0,0,0,0
9516,1,1,7,1,900,0,182598,0,0,0,0,0
9517,1,1,3,1,80000,0,0,0,0,0,0,0
9518,1,1,4,1,0,0,0,0,0,0,0,0
9519,1,1,4,1,3587,0,18587,0,0,0,0,0
9520,1,2,3,1,700,0,17900,1,0,0,0,0
9521,1,1,4,1,455,0,455,23,0,0,0,0
9522,1,2,2,1,3000,0,0,2,0,0,0,0
9523,1,2,3,0,700,0,23937,0,0,0,0,0
9524,1,1,3,1,700,0,266735,1,0,0,0,0
9525,1,1,3,1,888,0,393726,9,4,0,0,0
9526,2,2,4,0,7500,0,7500,6,0,0,0,0
9527,4,1,4,1,0,0,0,0,0,0,0,0
9528,1,2,4,0,3800,0,66500,0,0,0,0,0
9529,1,1,3,1,5000,0,5000,0,0,0,0,1
9530,1,1,5,0,150000,0,0,0,0,0,0,0
9531,1,1,3,1,0,0,0,2,0,0,0,0
9532,2,2,3,0,0,0,0,7,0,0,0,0
9533,1,1,3,1,51000,0,51000,0,0,0,0,0
9534,4,2,3,0,1092,0,693462,0,0,0,0,0
9535,1,1,5,1,4088,0,9799,0,1,0,0,1
9536,1,1,3,0,500,0,302255,17,1,0,0,0
9537,1,1,3,1,1200,0,50000,4,0,0,0,0
9538,1,1,3,0,1000,0,4500,0,0,0,0,0
9539,1,1,6,0,2998,0,0,0,0,0,0,0
9540,2,1,4,1,228,0,3661,19,0,0,0,0
9541,1,1,2,1,0,0,0,1,0,0,0,0
9542,1,1,3,1,1300,0,15000,24,0,0,0,1
9543,2,1,4,1,500,0,14938,0,0,0,0,0
9544,1,1,4,1,0,0,0,3,0,0,0,0
9545,1,1,2,1,6900,0,15400,1,1,0,0,0
9546,1,2,3,0,1950,0,1950,5,1,0,0,0
9547,1,2,3,0,0,0,0,9,0,0,0,0
9548,1,1,3,0,4000,0,112600,16,0,0,0,0
9549,2,2,4,0,657,0,9890,0,0,0,0,0
9550,1,1,3,0,2800,0,17988,1,0,0,0,0
9551,1,1,4,1,1899,0,15899,0,0,0,0,0
9552,1,1,4,0,1000,0,37000,7,1,0,0,0
9553,2,2,3,0,500,0,47803,0,0,0,0,0
9554,1,2,3,1,888,0,4500,0,0,0,0,0
9555,2,1,2,0,0,0,0,0,0,0,0,0
9556,1,1,3,1,105000,0,0,3,0,0,0,0
9557,2,2,2,0,2250,0,60298,11,0,0,0,1
9558,2,1,5,0,70000,0,1150000,1,1,0,0,0
9559,1,2,3,1,365,0,104010,1,0,0,0,0
9560,2,3,3,0,800,0,14100,2,0,0,0,0
9561,1,2,4,0,2500,0,3300,14,0,0,0,0
9562,2,1,5,0,500,0,32347,0,0,0,0,0
9563,1,1,3,1,1600,0,32033,0,0,0,0,0
9564,1,1,3,1,500,0,39648,4,0,0,0,0
9565,3,1,5,0,10000,0,10000,11,0,0,0,0
9566,1,1,3,1,500,0,0,0,0,0,0,0
9567,1,1,4,1,50000,0,380000,12,1,0,0,0
9568,2,1,3,1,2499,0,10999,1,1,0,0,1
9569,2,1,4,0,4200,0,8400,0,0,0,0,0
9570,1,1,4,0,500,0,16000,0,0,0,0,0
9572,1,1,4,0,764,569,3600,1,0,0,0,0
9573,1,1,4,1,100000,0,104000,0,0,0,0,0
9574,2,2,2,1,0,0,0,4,0,0,0,0
9575,1,1,4,1,3000,0,179000,12,0,0,0,0
9576,1,1,5,1,4238,0,4238,0,0,0,0,0
9577,1,1,4,1,1000,0,43000,1,0,0,0,0
9578,1,2,3,1,700,0,32179,0,0,0,0,0
9579,1,1,4,1,3579,0,0,0,0,0,0,0
9580,1,1,4,1,500,0,54900,0,0,0,0,0
9581,1,1,5,1,0,0,0,0,0,0,0,0
9582,1,1,4,1,500,0,92111,0,0,0,0,0
9583,1,2,3,1,2000,0,20802,0,0,0,0,1
9584,1,1,3,0,6000,0,19200,0,0,0,0,0
9585,1,2,4,1,0,0,0,0,0,0,0,0
9586,1,1,4,0,0,0,0,0,0,0,0,0
9587,1,1,4,1,168,59,38988,2,0,0,0,0
9588,1,1,4,0,151,0,14951,8,0,0,0,0
9589,1,1,4,1,0,0,0,1,0,0,0,1
9590,1,1,4,1,0,0,0,0,0,0,0,0
9591,2,1,5,0,578,0,18444,12,0,0,0,0
